DAUID,PRUID,Total_Minutes,Total_Kilometres
24663469,QC,5.21855125,4.05573298
24663470,QC,5.46029405,2.10451395
24663471,QC,5.89848598,2.38023034
24663472,QC,10.50337148,5.49304973
24663473,QC,10.36641899,5.21755593
24663474,QC,8.57693625,4.88468346
24663475,QC,8.6542329,4.00470188
24663476,QC,6.48416732,3.44902896
24663477,QC,4.25788146,1.84716114
24663478,QC,6.38228841,2.95345976
24663479,QC,3.85455149,1.26973234
24663480,QC,5.51443522,1.9391625
24663481,QC,4.49463354,1.94377631
24663482,QC,4.36440241,1.67776412
24663483,QC,3.85053611,1.64371618
24663484,QC,19.55456786,12.50244265
24663485,QC,13.23931686,8.00156639
24663486,QC,5.15957236,2.88942059
24663488,QC,5.43450732,2.95050818
24663489,QC,5.98487662,3.10818381
24663490,QC,6.39064769,3.24901745
24663491,QC,7.15030935,3.42634594
24663492,QC,7.0703009,3.49049349
24663493,QC,7.44840433,3.66378207
24663494,QC,6.74001536,3.59842369
24663495,QC,6.35848409,3.3881171
24663496,QC,10.15790297,5.08515758
24663497,QC,10.52905149,4.66189742
24670001,QC,10.66439626,7.01331058
24670002,QC,10.03327878,6.9297044
24670003,QC,9.66534866,7.08624789
24670004,QC,9.08627525,6.57232493
24670005,QC,10.09527221,7.13712912
24670006,QC,11.00032154,7.66103269
24670007,QC,9.0678073,6.33728639
24670008,QC,8.33816303,6.05829239
24670009,QC,8.31709642,5.86425591
24690057,QC,5.74146371,6.46066892
24690058,QC,5.08401066,5.54722
24690059,QC,7.05379631,7.9553771
24690061,QC,10.14024048,12.70709024
24690062,QC,12.15624658,15.54738507
24690063,QC,12.04496917,15.35388077
24690065,QC,13.85271358,16.39205893
24690066,QC,13.08521584,16.01129937
24690067,QC,14.27549775,18.23398722
24690068,QC,15.09984484,20.49365078
24690069,QC,20.28165173,25.32686351
24690070,QC,24.15699411,30.96619653
24690071,QC,24.42790571,31.86326429
24690072,QC,27.9866155,31.60114104
24690073,QC,31.00705838,35.5991132
24690074,QC,26.42727709,30.5188561
24690075,QC,20.09965788,21.42473036
24690076,QC,15.21094073,15.73830501
24690077,QC,15.23156669,14.93438143
24690078,QC,12.64518022,12.2557452
24690079,QC,32.15483528,42.16591166
24690080,QC,29.24972397,19.49887896
24690081,QC,35.22130083,45.66464275
24690082,QC,33.67551361,37.76039129
24690083,QC,15.19397181,14.50713591
24690084,QC,43.2408112,34.54733936
24690085,QC,14.63995726,14.00977725
24690086,QC,14.61904765,13.98886764
24690087,QC,22.10108926,18.50949517
24690088,QC,35.13431016,45.31166087
24690089,QC,22.14205597,18.52315074
24690090,QC,26.06281387,17.10001008
24690091,QC,9.38291286,8.75273285
24690092,QC,33.65875604,23.17593863
24690093,QC,34.19488804,23.91299195
24690094,QC,36.48057383,25.4368062
24690095,QC,33.28092173,22.92404221
24690096,QC,31.47594741,21.72069738
24690097,QC,32.99999123,22.73674394
24690098,QC,34.53639841,24.14062484
24690099,QC,13.33457364,12.70439362
24690100,QC,37.01496853,25.79308718
24690101,QC,14.0463375,13.41615749
24690102,QC,35.61802983,24.86174806
24690103,QC,13.96648581,13.33630579
24690105,QC,38.27372741,26.6323018
24690106,QC,38.15081496,26.55035606
24690107,QC,18.42160081,22.48192713
24690108,QC,16.56339842,20.61597876
24690109,QC,9.36436506,12.75956085
24690111,QC,11.95107236,15.56500461
24690112,QC,16.94366351,21.93374909
24690114,QC,15.35531686,19.84017442
24700003,QC,8.7821512,8.13970658
24700004,QC,6.51691168,7.81184493
24700067,QC,10.52605335,9.09600451
24700068,QC,10.74866205,11.56964491
24700069,QC,10.2488895,11.23218518
24700070,QC,12.2242973,12.00988276
24700071,QC,11.50263773,11.51581375
24700072,QC,11.26167955,11.63214624
24700073,QC,13.67239218,12.72364485
24700074,QC,13.06630439,12.59491311
24700075,QC,11.16896912,11.55346995
24700076,QC,13.77474587,17.31775809
24700077,QC,9.71724523,10.76839404
24700078,QC,10.43613908,12.01078872
24700079,QC,12.31582616,12.8989202
24700080,QC,15.91829414,14.66508447
24700081,QC,16.08345527,14.93894921
24700082,QC,16.82972908,16.56188928
24700083,QC,17.58065266,16.44740449
24700084,QC,17.24148866,22.31049208
24700085,QC,15.50977992,20.00848734
24700086,QC,15.68975172,21.11838155
24700087,QC,16.397212,19.07438681
24700088,QC,14.71934013,14.81360653
24700089,QC,12.8936146,18.38358535
24700090,QC,16.47921732,21.49298728
24700091,QC,17.21173981,16.30699557
24700092,QC,15.69356863,13.86666878
24700093,QC,14.8780321,11.16067891
24700094,QC,13.43638715,6.93449188
24700095,QC,11.77631646,8.3358396
24700096,QC,11.86751695,9.51430554
24700097,QC,9.28775619,7.10215816
24700098,QC,9.40381476,5.88713306
24700099,QC,8.89008642,5.41703257
24700100,QC,8.11929235,4.90923561
24700101,QC,8.24203424,4.72570189
24700102,QC,7.73026738,4.7500649
24700103,QC,12.07641301,8.3686791
24700104,QC,11.16842355,6.50819041
24700105,QC,8.84416285,4.61818385
24700106,QC,7.68963526,3.979144
24700107,QC,8.01083101,4.15381111
24700108,QC,6.23129956,3.13912963
24700109,QC,7.40303219,3.49308709
24700110,QC,5.5766796,2.58540167
24700111,QC,4.71299905,2.21568989
24663059,QC,15.58056922,9.42578677
24663060,QC,15.24886351,8.99921204
24663061,QC,14.38343916,8.67582589
24663062,QC,15.82005245,9.00900788
24663063,QC,14.25104439,8.62715194
24663064,QC,15.19744808,9.04941697
24663065,QC,14.23496531,8.60737428
24663066,QC,14.38983769,8.64808735
24663067,QC,20.98606484,13.91386333
24663068,QC,20.51323942,12.10695799
24663069,QC,17.29914062,10.89220447
24663070,QC,16.14422186,9.66838454
24663071,QC,15.32077381,9.19370066
24663072,QC,15.93701996,9.44411052
24663073,QC,14.78646586,8.88880195
24663074,QC,19.66715405,12.28942966
24663075,QC,16.07177456,9.81597817
24663076,QC,18.9563456,12.14556536
24663077,QC,17.52552876,10.52808727
24663079,QC,11.19534798,6.38839208
24663080,QC,10.76304187,6.16389022
24663081,QC,10.70260487,5.9739891
24663082,QC,10.13210578,5.91471718
24663083,QC,9.42675868,5.52664294
24663084,QC,10.12825603,5.48381721
24663085,QC,10.27636585,6.05805676
24663086,QC,11.67505995,6.43676186
24663088,QC,10.61617797,6.14577503
24663089,QC,11.40466259,6.38139245
24663090,QC,10.65971705,7.29580713
24663091,QC,9.88602436,6.82077795
24663092,QC,9.62291645,6.67290463
24663094,QC,9.88856148,6.73425038
24663095,QC,9.53686569,5.262628
24663096,QC,6.7646699,5.04312058
24663097,QC,7.82113419,5.28932883
24663098,QC,8.68569514,5.73048588
24663099,QC,12.55896768,9.53001383
24663100,QC,9.58379133,6.17845524
24663101,QC,9.24732003,5.77912068
24663102,QC,8.85234995,5.69935084
24663103,QC,10.37896042,9.00124245
24663104,QC,11.17216977,9.19780221
24663105,QC,11.69487638,9.68715496
24663106,QC,11.08241223,5.31474574
24663107,QC,11.73374169,9.76319535
24663108,QC,12.09286977,9.95541835
24663109,QC,13.44150161,9.96528106
24663110,QC,11.19278539,9.11954828
24663111,QC,9.80543989,8.64640309
24663112,QC,12.58742712,12.13849318
24663113,QC,12.60393547,12.15947797
24663114,QC,13.87761633,11.09783187
24663115,QC,13.15221039,12.48788815
24663116,QC,11.64792238,11.63793512
24663117,QC,13.38679497,12.65312486
24663118,QC,11.15856815,9.62049797
24663119,QC,13.06746639,11.87044695
24663120,QC,13.00513508,14.0087021
24663121,QC,13.43098913,14.05153922
24663122,QC,13.93418872,12.54257998
24663123,QC,13.02993662,12.30798684
24663124,QC,12.94416491,13.29417423
24663125,QC,16.06372924,11.80710345
24663126,QC,13.12290039,10.05907329
24663127,QC,13.19465502,10.36580565
24663128,QC,7.8822244,4.3677774
24663129,QC,11.26040346,5.71077396
24663130,QC,8.61108526,4.21535554
24663131,QC,8.56188539,4.18270368
24663132,QC,6.81821674,3.48770978
24663133,QC,7.97431005,4.41701236
24663134,QC,7.11715944,3.66873586
24663135,QC,7.07739391,3.83532557
24663136,QC,7.72330381,4.26356548
24663137,QC,6.78745143,3.56526432
24663138,QC,8.7983081,4.88455276
24663139,QC,9.41517272,4.91582232
24663140,QC,15.7105803,8.89453219
24663141,QC,14.00940123,7.9415357
24663142,QC,2.85966703,0.99652076
24663143,QC,2.11913864,0.58732768
24663144,QC,2.89320805,0.74566923
24663145,QC,1.37799487,0.5319824
24663146,QC,1.7013726,0.68986635
24663147,QC,1.58429136,0.60350683
24663149,QC,2.49108555,0.96565322
24663150,QC,2.17488181,0.86882762
24663151,QC,6.47022623,3.80139234
24663152,QC,9.04829778,5.49798626
24663153,QC,9.93600991,6.47727513
24663154,QC,9.29455572,5.40764681
24663155,QC,9.32236442,5.26618795
24663156,QC,9.43669665,5.28424093
24663157,QC,8.76444893,4.69665917
24663158,QC,8.1867025,4.17368257
24663159,QC,8.09701003,4.21287648
24663160,QC,7.89569537,4.29818832
24663161,QC,7.90315338,3.75113504
24663162,QC,7.95314175,4.28674951
24663280,QC,3.50227524,1.69721055
24663281,QC,5.56195949,2.67131121
24663282,QC,4.36760759,2.11670173
24663283,QC,5.34268786,2.03938725
24663285,QC,8.37450072,3.63169533
24663286,QC,5.04907765,1.69082673
24663287,QC,4.68750918,1.61227822
24663288,QC,1.80145404,0.77606703
24663289,QC,4.55966865,1.94949619
24663290,QC,4.69031568,1.74207528
24663291,QC,6.66933165,3.47342925
24663292,QC,7.69014226,3.75812373
24663293,QC,2.21526232,0.62926363
24663294,QC,9.03370286,4.97713227
24663295,QC,10.99713774,7.24916644
24663296,QC,10.63270265,5.39025274
24663297,QC,1.67346848,0.80039865
24663298,QC,8.0573543,3.54314454
24663299,QC,11.8746247,6.16983324
24663300,QC,12.64376115,6.70792241
24663301,QC,11.22521028,5.86956327
24663302,QC,13.13819342,6.8854866
24663304,QC,8.93608959,4.12467023
24663305,QC,8.98287963,4.1043031
24663315,QC,3.43621387,1.62571892
24663316,QC,4.29610339,2.15671796
24663317,QC,3.32349795,1.54800729
24663318,QC,3.33156014,1.46876911
24663319,QC,2.64639245,1.14691262
24663320,QC,2.06571743,0.94262289
24663321,QC,2.45753132,1.20960319
24663322,QC,6.7955336,3.45994401
24663323,QC,7.37435165,3.62796375
24663324,QC,6.94134758,3.49964477
24663325,QC,7.03396647,3.5382316
24663326,QC,7.74690834,3.80559812
24663327,QC,7.0472968,3.57966822
24663328,QC,6.81033514,3.46841013
24663329,QC,6.71866186,2.5842568
24663330,QC,6.57136869,2.14195231
24663331,QC,4.9073086,1.64725361
24663332,QC,4.96370936,1.56692997
24663333,QC,5.45083784,2.15643145
24663334,QC,1.36316055,0.39703721
24663335,QC,7.24423674,6.35743777
24663336,QC,2.51694629,1.13200334
24663337,QC,3.28499194,1.21134885
24663340,QC,7.95181761,2.46478264
24663341,QC,3.15675449,1.15628886
24663342,QC,3.42421222,1.2248992
24663343,QC,3.69043875,1.30900315
24663344,QC,3.09898648,1.2429876
24663345,QC,3.04449076,1.04053613
24663346,QC,4.67917618,1.70370471
24663347,QC,5.03234601,1.8207684
24663348,QC,4.19954063,1.5987183
24663349,QC,4.26402995,1.64108209
24663350,QC,3.65772081,1.4606009
24663351,QC,8.75243472,4.08952016
24663352,QC,6.96901785,5.41222701
24663353,QC,7.20689912,5.52207402
24663355,QC,6.284648,3.48098914
24663356,QC,7.27917222,3.87549424
24663357,QC,8.28410058,4.39185253
24663358,QC,4.69171867,1.6837144
24663359,QC,3.82144009,1.63298437
24663360,QC,4.02614267,1.70630421
24663361,QC,4.28511609,1.73814339
24663362,QC,6.36667376,3.24261501
24663363,QC,2.21290031,1.06581052
24663364,QC,1.90458033,0.83732184
24663365,QC,5.29816351,2.05977116
24663366,QC,4.91018016,1.75243768
24663367,QC,4.77565025,1.99190193
24663368,QC,4.04667066,1.81718724
24663369,QC,3.3212625,1.61135449
24663370,QC,6.01215681,2.3131825
24663371,QC,3.99635307,1.73493489
24663372,QC,4.21750154,1.78284912
24663374,QC,5.79934935,2.58847307
24663375,QC,5.20586639,2.29826736
24663376,QC,6.36520948,2.62100962
24663377,QC,7.75419483,3.22149838
24663378,QC,6.3781442,2.84201335
24663379,QC,6.51267074,2.78724284
24663380,QC,5.45802903,2.45274389
24663381,QC,4.49802804,2.6105025
24663382,QC,8.74974749,4.65822215
24663383,QC,4.63252489,1.6315639
24663384,QC,3.11618473,1.18024717
24663385,QC,2.75377526,1.0946702
24663386,QC,1.95462294,0.75439068
24663387,QC,2.94785056,1.13197444
24663388,QC,2.23421089,0.89440409
24663389,QC,3.07926724,1.15906378
24663390,QC,4.66257522,1.82174257
24663391,QC,2.38814053,0.97721684
24663392,QC,3.25479116,1.18099645
24663393,QC,2.18771897,0.8625171
24663394,QC,3.333669,1.32260059
24670176,QC,8.32412695,4.90564243
24670287,QC,17.34878103,20.32497524
24670177,QC,9.38143118,5.70951643
24670288,QC,17.08419705,19.93314511
24670178,QC,7.71894546,4.35130957
24670179,QC,6.98543024,3.97508746
24670289,QC,12.88896897,11.9101385
24670180,QC,6.15779852,3.11178992
24670290,QC,11.06283405,9.1424481
24670181,QC,4.5584963,2.28172562
24670291,QC,10.31669039,8.88889915
24670182,QC,7.61349518,5.20173454
24670292,QC,9.38440876,8.64750549
24670183,QC,7.64976817,5.18773473
24670293,QC,9.56280377,8.4705958
24670184,QC,6.94915479,4.67514116
24670294,QC,9.28982878,7.23287727
24670194,QC,14.20608124,11.11832818
24670295,QC,9.4131986,7.43487649
24670195,QC,7.46738066,5.66657422
24670296,QC,10.56018854,8.04584404
24670196,QC,9.32589355,6.59023101
24670297,QC,10.03567767,8.99191331
24670298,QC,10.6420185,7.31105767
24670299,QC,8.82140136,6.83648642
24670300,QC,10.6581457,5.13982451
24670301,QC,9.04516997,9.62129041
24670302,QC,4.69982498,3.36530878
24670303,QC,9.4707656,10.28150765
24670304,QC,3.1831248,2.49114088
24670305,QC,7.67972595,5.11634131
24670306,QC,11.17905306,14.12779318
24670307,QC,6.25300278,4.77278319
24670310,QC,12.99627148,12.94064915
24670311,QC,12.57804953,14.1804262
24670312,QC,13.00987911,10.81321876
24670313,QC,13.14891904,9.05843008
24670314,QC,15.13390455,9.82101303
24670315,QC,14.68890936,14.04568504
24670316,QC,14.29702336,13.78393333
24670317,QC,13.08927621,11.31357319
24670318,QC,15.69285697,17.31336938
24670319,QC,14.99119181,16.9024697
24670320,QC,11.80001837,7.6261655
24670321,QC,11.32180309,7.6153506
24670322,QC,15.27905521,13.3008778
24670323,QC,18.12186592,14.44924324
24670325,QC,11.98002177,10.62116116
24670328,QC,10.21022797,9.69120601
24670329,QC,13.22861509,10.96075469
24670331,QC,12.62968339,10.96931623
24670332,QC,12.97679133,11.12174303
24670334,QC,14.06052091,10.21469431
24670335,QC,13.82729972,11.00270146
24670336,QC,12.42757176,10.30885705
24670337,QC,11.17957447,9.92048967
24680035,QC,24.66701231,25.60864799
24680036,QC,25.4415472,31.08531349
24680037,QC,22.01927693,29.38030012
24680038,QC,20.55694451,27.31859378
24680039,QC,25.492081,33.12506771
24680040,QC,23.46191065,26.88826953
24680041,QC,20.36445734,24.27227834
24680042,QC,27.18054029,30.49010437
24680043,QC,20.32592842,24.16542911
24680044,QC,20.83417156,24.84314466
24680045,QC,21.24841382,26.17927632
24680046,QC,17.11731093,21.83797841
24680047,QC,17.85635828,21.12905024
24680048,QC,17.86632149,20.91764162
24680049,QC,16.64559848,20.44189095
24680050,QC,18.03723381,21.06785962
24680051,QC,16.47793701,21.2339294
24680052,QC,22.37179017,26.20835184
24680053,QC,13.27602143,17.12380645
24680054,QC,27.72096456,34.32520096
24680055,QC,23.68305338,30.85349206
24680056,QC,24.84848482,33.03200413
24680057,QC,28.89122861,34.52706361
24680058,QC,34.83715494,41.74253454
24680059,QC,30.5372049,37.18736629
24680060,QC,28.57363811,35.86745523
24680061,QC,33.74958958,50.63235813
24680062,QC,34.50451555,50.7547103
24680063,QC,32.68487696,47.13811901
24680064,QC,31.3911108,40.40339439
24680065,QC,29.38483944,38.22699516
24680066,QC,31.60326867,38.72258446
24680067,QC,30.47137932,38.46142262
24680068,QC,30.96904562,38.79058944
24680069,QC,28.25135901,37.44783124
24680070,QC,27.8750607,36.91011863
24680071,QC,31.55845441,34.95341873
24680072,QC,29.32439828,40.41677515
24680073,QC,29.68354159,38.78918122
24680074,QC,33.61696179,38.75852557
24690039,QC,12.49822049,16.2312888
24690040,QC,13.61228653,16.70365976
24690041,QC,11.15684357,14.24240147
24690043,QC,18.84924274,24.72224064
24690044,QC,21.09287441,25.78715144
24690045,QC,23.14684639,28.8523775
24690047,QC,19.18237631,23.34588158
24690048,QC,22.12080403,26.44020681
24690049,QC,13.67037639,17.3111479
24690050,QC,9.15720415,11.17612042
24690051,QC,14.07392472,17.2096179
24690052,QC,17.56437318,21.40607649
24690053,QC,7.53609591,8.57878025
24690054,QC,4.75125231,3.25720138
24690055,QC,1.84788588,1.04450249
24690056,QC,6.07311447,4.01118416
24700112,QC,3.63062932,1.77093885
24670197,QC,15.80378558,11.54250028
24700113,QC,4.40728868,2.18838021
24670198,QC,16.2808433,11.61677373
24700114,QC,3.23025212,1.49267965
24670199,QC,16.04048222,11.1929152
24700115,QC,4.96761685,2.51234831
24670200,QC,16.77526291,11.81082879
24700116,QC,6.11605534,3.06884771
24670201,QC,16.6965907,11.84969568
24700117,QC,6.43883976,3.28070455
24670202,QC,16.15580522,15.37162317
24700118,QC,7.98640871,4.19864638
24670203,QC,15.23195265,12.35145686
24700119,QC,8.27512822,3.8812943
24670204,QC,15.72328094,15.27464637
24700120,QC,3.43547943,1.63182094
24670205,QC,13.67167241,14.51251381
24700121,QC,2.48154608,1.08899009
24670206,QC,14.61752331,11.00510502
24700122,QC,2.30033452,1.05417322
24670207,QC,14.4728459,14.69389082
24700123,QC,1.41393742,0.63312917
24670208,QC,14.61067135,10.97027026
24700124,QC,2.28841009,0.90890468
24670209,QC,14.18651601,10.6136156
24700125,QC,1.94146307,0.86491898
24670210,QC,15.03594178,11.12346465
24700126,QC,3.20791738,1.3292282
24670211,QC,14.38745817,10.97770592
24700127,QC,2.41890812,1.11946001
24670212,QC,12.853572,9.86199886
24700128,QC,3.54258361,1.68930013
24670213,QC,17.94839315,12.60748778
24700129,QC,3.88975948,1.87093088
24670214,QC,17.6617476,12.48007379
24670215,QC,16.21159614,11.61496432
24670216,QC,16.3454362,11.67816343
24670217,QC,15.28906822,11.01444631
24670218,QC,13.66630352,10.62511381
24670219,QC,14.56533656,10.99650662
24670220,QC,15.49453761,11.34255516
24670221,QC,14.1102129,10.8826908
24670222,QC,16.01801887,11.30882426
24670223,QC,16.78427087,12.45939516
24670224,QC,15.41529386,11.90407078
24670225,QC,15.66161226,11.79595906
24670226,QC,14.89529594,11.34444027
24670227,QC,14.26956797,11.03225859
24670228,QC,13.64529858,10.73824308
24670229,QC,15.07737019,11.14387054
24670230,QC,13.33868772,10.02475391
24670231,QC,13.27533619,10.14919108
24670232,QC,13.14337408,9.91825856
24670233,QC,15.00855739,10.35339348
24670234,QC,14.52095547,10.62894563
24670235,QC,14.97056539,10.6360038
24670236,QC,14.9069167,16.41697991
24670237,QC,15.53556151,11.54528777
24670238,QC,15.77353686,16.83775921
24670239,QC,14.55013911,16.12821783
24670240,QC,14.90378547,11.4233721
24670241,QC,17.00281827,12.28169147
24670242,QC,16.05338061,12.12439526
24670243,QC,17.55225338,12.85691619
24670244,QC,16.87851069,12.5790729
24670245,QC,16.66630267,16.47473595
24670246,QC,16.95213832,12.57583771
24670247,QC,16.57192215,16.05589485
24670248,QC,16.78054882,16.11408771
24670249,QC,16.14428288,15.73704689
24670250,QC,16.37753668,15.74342139
24670251,QC,13.95354604,14.6012036
24670252,QC,14.90767294,15.07404563
24670253,QC,14.29593295,14.76371224
24670254,QC,15.52657165,15.17488525
24670255,QC,15.76707188,15.40942877
24670256,QC,18.68444296,16.22569332
24670257,QC,18.86139497,19.04544257
24670258,QC,18.30404702,18.78136369
24670259,QC,18.50488872,18.91177604
24670260,QC,18.4369213,18.74769645
24670261,QC,17.56137287,18.43476568
24670262,QC,15.91648174,17.56656571
24670263,QC,15.41833581,17.25476105
24670264,QC,15.68864903,17.17824838
24670265,QC,16.44130058,17.38075219
24670267,QC,14.84967857,16.6765955
24670268,QC,15.11433931,17.10396607
24670269,QC,16.88818217,17.77643103
24670270,QC,12.21751399,15.19010066
24670271,QC,11.17064919,13.28352686
24670272,QC,18.40954984,23.771587
24670273,QC,18.38015861,18.69597589
24670274,QC,16.02192798,15.33174034
24670275,QC,18.23392507,20.9890229
24670276,QC,17.63951001,19.82304651
24670277,QC,14.11701555,16.56279042
24670278,QC,19.7076621,21.08553781
24670279,QC,17.17821663,15.4152848
24670281,QC,14.47858589,12.79278343
24670282,QC,16.28396834,16.41678561
24670283,QC,10.49995421,10.71873952
24670284,QC,11.46584243,13.69501154
24670285,QC,6.49982929,4.85529987
24670286,QC,12.10792056,15.09494683
24700130,QC,2.70816726,1.45575412
24700131,QC,3.15142013,1.40330832
24700132,QC,1.5699818,0.74040613
24700133,QC,1.76410227,0.84449174
24700134,QC,0.33867843,0.14381153
24700135,QC,1.66539187,0.70802127
24700136,QC,1.32586601,0.50330491
24700137,QC,2.18735604,0.86381562
24700138,QC,3.1498143,1.44889169
24700139,QC,3.63936777,1.712166
24700140,QC,3.92323222,1.93038846
24700141,QC,4.99935441,2.64764002
24700142,QC,5.59128447,2.6422073
24700143,QC,5.77018517,3.11619812
24700144,QC,10.21967982,7.73853453
24700145,QC,4.51188769,1.89240047
24700146,QC,6.05485234,2.84480672
24700147,QC,3.13252161,1.6376665
24700148,QC,5.68224797,2.66238027
24700149,QC,4.56463064,2.4718135
